App,ID,Author,Date,Rating,Helpful Count,Review,,
Instagram,782,Matthew K.,26-Sep-20,1,8," This app has gone to complete garbage. I used to use it for my photography and a little bit for social media but now I can't even post one of my photographs that I have edited without Instagram completely ruining its picture quality, colors, and its composition. Will definitely be moving my art to a...Full ReviewThis app has gone to complete garbage. I used to use it for my photography and a little bit for social media but now I can't even post one of my photographs that I have edited without Instagram completely ruining its picture quality, colors, and its composition. Will definitely be moving my art to a different platform",,
Instagram,783,yogalakshmi mohan,16-Sep-20,1,15, In my instagram there is a problem... If I am seeing others stories and I am exiting from stories it got stucked ...i can't able to see the same story again... And another problem is if I am seeing posts in another one's profile when I leave from that post its shows latest post from the top of the p...Full ReviewIn my instagram there is a problem... If I am seeing others stories and I am exiting from stories it got stucked ...i can't able to see the same story again... And another problem is if I am seeing posts in another one's profile when I leave from that post its shows latest post from the top of the profile... It's really irritating 😁...please fix these bugs.,,
Instagram,784,Jalil Ghiasi,26-Sep-20,2,4, I updated my instagram and found it really annoying with the new features you added to the feeds. All the posts I dont follow but I recently liked on explorer are now shown up on my main page taking lots of my time and data. The feature is really frustrating and I want to have my instagram back to t...Full ReviewI updated my instagram and found it really annoying with the new features you added to the feeds. All the posts I dont follow but I recently liked on explorer are now shown up on my main page taking lots of my time and data. The feature is really frustrating and I want to have my instagram back to the previous version. Tnx for your help,,
Instagram,785,Laura,24-Sep-20,1,18," EDIT. Previous ""bug"" is now fixed (I think it was an a/b test not a bug). HOWEVER why have you replaced the interactions tab with shopping? Disgusting. And why has Explore been moved and replaced with Reels? Hate this app more and more every day. There is a new bug on the app where if you view an In...Full ReviewEDIT. Previous ""bug"" is now fixed (I think it was an a/b test not a bug). HOWEVER why have you replaced the interactions tab with shopping? Disgusting. And why has Explore been moved and replaced with Reels? Hate this app more and more every day. There is a new bug on the app where if you view an Instagram post on someone's feed, the back button takes you to the top of previous page instead of where you left the scroll in the previous page. This is making the app difficult to use.",,
Instagram,786,Ms Trivedi ji,24-Sep-20,3,24," Since I updated the latest update, there is a glitch. The messages are not being answered through notifications. It is being shown that it is sent, but when we visit the chat box, the message is still unseen and unreplied. This is irritating. Kindly fix this as soon as possible.",,
Instagram,787,Harshad Vaghela,17-Sep-20,3,9," Why the app is not responding properly from some days, msgs not seen showing after seen msg, why? Sometimes we have to go out of the app for recd. New msgs...?? Lots of problems now pls solve all Why it is not working properly it is make me feel joking yr while chting, automatically close, after som...Full ReviewWhy the app is not responding properly from some days, msgs not seen showing after seen msg, why? Sometimes we have to go out of the app for recd. New msgs...?? Lots of problems now pls solve all Why it is not working properly it is make me feel joking yr while chting, automatically close, after some msgs we can't reach previous msg to see, it searching and searching and searching while net is properly active what is wrong with your app it is not good now do something to work smoothly yr.....",,
Instagram,788,Mohammad Matauddin,9-Sep-20,4,57," Hey...actually I was using my instagram account for many days..not for days for years now it's suddenly stop refreshing my feed and it's not loading my posts,feed,reels and all and it's showing a blank space I can just see my story dp and yes Im not able to see anyone's stories too....im feeling rea...Full ReviewHey...actually I was using my instagram account for many days..not for days for years now it's suddenly stop refreshing my feed and it's not loading my posts,feed,reels and all and it's showing a blank space I can just see my story dp and yes Im not able to see anyone's stories too....im feeling really sad I'm not able to use my account which I really love to use and one of the best account please do some whoever is the creator please do something",,
Instagram,789,Lunars_Fnaf_Stuff,23-Sep-20,1,42," It's very good app, but I'm pissed. I have multiple accounts, and they're all linked. The thing is though, it says I gave my password to someone or something to get likes or followers which I DID NOT do. I don't understand why It's happening, but I know I didn't share my password. Please fix this, I...Full ReviewIt's very good app, but I'm pissed. I have multiple accounts, and they're all linked. The thing is though, it says I gave my password to someone or something to get likes or followers which I DID NOT do. I don't understand why It's happening, but I know I didn't share my password. Please fix this, I feel like it's a bug or something.",,
Instagram,790,Anjalii Thapliyal,15-Sep-20,2,0, This is one of my favorite app... Bt idk what's happening these days.. my insta showing video can't be posted i tried many times it still shows the same.... Really disappointed.!!! Edited- oky so today i just remove one more star... Its getting really annoying these days... Idk what's wrong with it....Full ReviewThis is one of my favorite app... Bt idk what's happening these days.. my insta showing video can't be posted i tried many times it still shows the same.... Really disappointed.!!! Edited- oky so today i just remove one more star... Its getting really annoying these days... Idk what's wrong with it... Suddenly my reels are not working properly... My whole insta isn't working properly... Disappointed again!!!,,
Instagram,791,Baibhav kumar33,20-Sep-20,3,8, I would give 3 stars for this version ...although its all good by the main problem is i see more of those posts ...rather than my friend's posts ...and also there is a feature that i want that is to remove someone as a follower ...cause i really got followed by people i don't want to be followed fro...Full ReviewI would give 3 stars for this version ...although its all good by the main problem is i see more of those posts ...rather than my friend's posts ...and also there is a feature that i want that is to remove someone as a follower ...cause i really got followed by people i don't want to be followed from...other than these..everything's nice.,,
Instagram,792,celebrities biography,17-Sep-20,2,8, Okay.....this app is great...it worked for a full two years since i joined but......when my phone started having a charging problem....every other app would work but instagram kept on glitching and it was annoying....so right now i am re installing it.....because my phone was fixed but instagram was...Full ReviewOkay.....this app is great...it worked for a full two years since i joined but......when my phone started having a charging problem....every other app would work but instagram kept on glitching and it was annoying....so right now i am re installing it.....because my phone was fixed but instagram wasn't....it isn't because of the phone now it is the app......so i still have hope while installing if it doesn't work i am giving up........*install if you want*🙄,,
Instagram,793,Chhinder Pal Kaur,28-Sep-20,2,0, It was better before its new update of search option on above....becoz before if v come to home from search and go to search option than it used open there only where was i before going to home..bt now if v do saw...v just need to scroll down a lot to go where i was before so plz work upon this just...Full ReviewIt was better before its new update of search option on above....becoz before if v come to home from search and go to search option than it used open there only where was i before going to home..bt now if v do saw...v just need to scroll down a lot to go where i was before so plz work upon this just make the search section as it was before bt don't change its position plzz.... It would be great if u do saw and work on my suggestion for the update i hope u'll.....♡♡💛,,
Instagram,794,Melvin Tan,18-Sep-20,3,9," I like instagram story but i wish the photo and video we took were in 16:9 ratio like ios version. My phone has 19.3:9 aspect ratio and every picture and video taken were in 19.3:9 but when other's watch my story, the whole thing got cropped to 16:9 ratio. Plus, i hope that video can be taken withou...Full ReviewI like instagram story but i wish the photo and video we took were in 16:9 ratio like ios version. My phone has 19.3:9 aspect ratio and every picture and video taken were in 19.3:9 but when other's watch my story, the whole thing got cropped to 16:9 ratio. Plus, i hope that video can be taken without a drop in fps. Make instagram optimized just like how optimized it was in iPhone!",,
Instagram,795,Catherine De la Cruz,9-Sep-20,1,69, New update is terrible!! That suggested post thingy is really irritating 🙄 !! (can you just remove it) AND when I go to someone's page click a photo in a grid then hit back it's going to the top so you need to scroll down again and again and again .... 😒 can you fix this INSTAGRAM! It's annoying.....Full ReviewNew update is terrible!! That suggested post thingy is really irritating 🙄 !! (can you just remove it) AND when I go to someone's page click a photo in a grid then hit back it's going to the top so you need to scroll down again and again and again .... 😒 can you fix this INSTAGRAM! It's annoying.... !!!!! 😣 BRING BACK THE OL,,
Instagram,796,Alexia Marie,23-Sep-20,4,0," I used to only use Facebook or Amino, but now I pretty much only use Instagram since I don't need multiple apps if I want to message people. Theres honestly only one thing that bothers me about Instagram, and its the fact that they don't let you use GIF's that are installed on your phone, they make ...Full ReviewI used to only use Facebook or Amino, but now I pretty much only use Instagram since I don't need multiple apps if I want to message people. Theres honestly only one thing that bothers me about Instagram, and its the fact that they don't let you use GIF's that are installed on your phone, they make you use the ones they have which is unfortunate because more often than not, they never have thw GIF im looking for and if they did, the searching system can be inconsistent with key words. 4 stars",,
Instagram,797,Avani Kulkarni,14-Sep-20,2,3, For over a week now I cannot like a single post on my feed. I don't know what is happening. Is anyone facing same issue? If yes what you did to correct it? I spend considerable amount of time on instagram. Naturally not able to like a post is annoying. I can comment but not like it. Please help.,,
Instagram,798,Geeta Arora,12-Sep-20,1,10," My account is now permanently locked as the app saw some unusual activity. I am just a small artist who was posting some random paintings and thats it. In order to login it requires a code now, which is not sent on my number. So i cant login now and fill the form for checking if deactivating my acco...Full ReviewMy account is now permanently locked as the app saw some unusual activity. I am just a small artist who was posting some random paintings and thats it. In order to login it requires a code now, which is not sent on my number. So i cant login now and fill the form for checking if deactivating my account was a mistake or not. I lost a lot as my account got disabled. Now im scared to even form one. After sending a number of mails, there is no reply. I wasnt notified before they even did that",,
Instagram,799,Karen Parker,13-Sep-20,2,17, I liked the diary feel of Instagram before fb took over. It's now very similar and like having 2 fb apps! The app itself isn't working. My photos don't show up so it's really hard to select pictures to post. I have to count back in my camera roll before going into the app so I can post the right pic...Full ReviewI liked the diary feel of Instagram before fb took over. It's now very similar and like having 2 fb apps! The app itself isn't working. My photos don't show up so it's really hard to select pictures to post. I have to count back in my camera roll before going into the app so I can post the right pictures! Very frustrating,,
Instagram,800,Annie M.,12-Sep-20,1,17," I used to love ig but Facebook bought it and changed the algorithms to favor posts that already have more likes, and put those at the top, burying the little guys. It's not very nice. And definitely not as fun. Does every app have to feel like another LinkedIn now? Just so nauseating that silicon va...Full ReviewI used to love ig but Facebook bought it and changed the algorithms to favor posts that already have more likes, and put those at the top, burying the little guys. It's not very nice. And definitely not as fun. Does every app have to feel like another LinkedIn now? Just so nauseating that silicon valley always makes everything less fresh/fun and more about competition lately. Just corporate hustlers now, not startup nerd geniuses doing weird things. I suppose I'll get tiktok or whatever.",,
Instagram,801,Sadish Radish,13-Sep-20,3,7," After putting my password into the email I got for resetting it, the saute said that page was invalid, and then I got an email saying my account was being used on a different device than the one I normally use. You should probably check that out.",,
Instagram,802,Christine Ayabe,19-Sep-20,1,1," I can't log into my account and keep getting an error message that says ""unknown network"" problem. I had uninstalled and reinstalled the app because I could view the insights of my promotion to edit it, and I kept getting the same error message. I'm so mad.",,
Instagram,803,Harshal Rajgadkar,9-Sep-20,1,72, Worst update ever! Replacing search button by reels is insanely stupid because i dont want to lose my whole data to see reel every time. You show your suggestions in home ( post u might like ) in full screen which I might or might not like. Why instagarm BRING BACK SEARCH BUTTON. Its really annoying...Full ReviewWorst update ever! Replacing search button by reels is insanely stupid because i dont want to lose my whole data to see reel every time. You show your suggestions in home ( post u might like ) in full screen which I might or might not like. Why instagarm BRING BACK SEARCH BUTTON. Its really annoying ( REELS ) P.S : I will change to 5 star rating after u remove reel only in search option.,,
Instagram,804,Ian Petrović Priva,19-Sep-20,1,10," Front page and hastag use has become trash since 2 years ago. I don't care about suggest posts on my feed, that is why there is a search page. I want to see posts from people I follow, not from random account. Also, hastag reach has become so bad that there is no point in even using it anymore. Seri...Full ReviewFront page and hastag use has become trash since 2 years ago. I don't care about suggest posts on my feed, that is why there is a search page. I want to see posts from people I follow, not from random account. Also, hastag reach has become so bad that there is no point in even using it anymore. Seriously thinking about never using the app",,
Instagram,805,Galylea Soria,12-Sep-20,1,5," New update is kind of weird. Though I never installed tiktok but I have a feeling that this is going to transform into the new tiktok because it starting to have similarities to it. Though the app is okay, hopefully the updates don't get even more confusing.",,
Instagram,806,Jana Vladimirova,16-Sep-20,3,28," Been having some issues for the past month or so. Very often pictures, profiles and so are not loading so I have to force stop and reload the app. Also, when scrolling through a profile, opening a picture and hitting back, it brings me back to the top of the page not where I left off. So frustrating",,
Instagram,807,Shubham Dhanai,17-Sep-20,1,0, From the past 1 or 2 weeks I'm reporting a issue that i couldn't upload video in my story. Only 1 part of the story gets uploaded as 1st story for remining it's shows couldn't Upload try again. I've reported it several times but still problem exists. If it'll not resolve within this week then I'll u...Full ReviewFrom the past 1 or 2 weeks I'm reporting a issue that i couldn't upload video in my story. Only 1 part of the story gets uploaded as 1st story for remining it's shows couldn't Upload try again. I've reported it several times but still problem exists. If it'll not resolve within this week then I'll uninstall Instagram and go for some other app.,,
Instagram,808,christiana wills,16-Sep-20,1,23," I don't know if this is just because of the new update, but there is something wrong with my direct messages (DMs). My messages are not backing up and they are saying that I can not go back and look at messages I had sent if they were not sent at most an hour earlier. Is there anyway to fix this gli...Full ReviewI don't know if this is just because of the new update, but there is something wrong with my direct messages (DMs). My messages are not backing up and they are saying that I can not go back and look at messages I had sent if they were not sent at most an hour earlier. Is there anyway to fix this glitch? I do not want to lose anymore chat history.",,
Instagram,809,Katya Romanova,16-Sep-20,1,41, Can't upload photos from a desktop? Really?! Cropping (hence mutilating) photos to match a few pre-selected sizes? Seriously?! Have you considered adding 2:3 ratio? I guess it was too hard to do. Instagram looks like an app that a high school student put together in a week. I was wondering why serio...Full ReviewCan't upload photos from a desktop? Really?! Cropping (hence mutilating) photos to match a few pre-selected sizes? Seriously?! Have you considered adding 2:3 ratio? I guess it was too hard to do. Instagram looks like an app that a high school student put together in a week. I was wondering why serious photographers hate It. This is the first app in my life that I rated one star.,,
Instagram,810,Zee VII,18-Sep-20,3,6," Try to consider adding a place for sharing thoughts and posting it as post not a story... Sometimes I just want to type not posting images... Images takes place in our phone storage, I'm not a twitter person so i really hope you consider it, you already have great features (live, story, stickers, ig...Full ReviewTry to consider adding a place for sharing thoughts and posting it as post not a story... Sometimes I just want to type not posting images... Images takes place in our phone storage, I'm not a twitter person so i really hope you consider it, you already have great features (live, story, stickers, igtv, and now the guide)... Keep it up ✨ and make sure to fix glitches and lags.",,
Instagram,811,rehnuma naqvi,18-Sep-20,2,9, From last 2 months some of my friends have the feature of replying to a particular message by tap on the msg and along with copy text and forward option they have reply msg option also but even after updating the app a number of times I don't have this option and some of my friends are also sufferin...Full ReviewFrom last 2 months some of my friends have the feature of replying to a particular message by tap on the msg and along with copy text and forward option they have reply msg option also but even after updating the app a number of times I don't have this option and some of my friends are also suffering with it. Even we all have latest phones. Please make this option reachable for every user .,,
Instagram,812,stefano piergiovanni,13-Sep-20,3,5," I cannot upload a long story. Everytime I try to upload a story longer than 15 seconds, it upload the first part and then the following ones give me back an error ""please try again"". It happens with stories recorded on the app and when I upload videos already recorded.",,
Instagram,813,Reet Sharma,15-Sep-20,3,1," I have trouble. From the past few months, whenever I try to change my profile picture. Half of my pic gets cropped out. In every picture, no matter the size.i even tried editing my picture in another software so that it is the proper Insta size. But it still crops off my pic 🥺 hel",,
Instagram,814,shanky melad,15-Sep-20,2,95," I've updated my app 3 times for every new update and I never get the new stuff. Heard that there's a feature called ""reel"" and d fonts, I updated and I haven't gotten it. Initially, there was the double message side and I still didn't get that after updating. What is the problem?",,
Instagram,815,Bhopinder Pal singh Mehta,16-Sep-20,4,107," I am giving it 4 stars, i will give it 5 stars when the problem is gone. Whenever we receive the video call on Instagram pop up camera automatically comes out even if phone is in pocket. Please look at it and try to update it with pop-up camera problem of opening it in pocket. It should come out whe...Full ReviewI am giving it 4 stars, i will give it 5 stars when the problem is gone. Whenever we receive the video call on Instagram pop up camera automatically comes out even if phone is in pocket. Please look at it and try to update it with pop-up camera problem of opening it in pocket. It should come out when we pick the recieving call.",,
Instagram,816,Stephanie Varo,18-Sep-20,4,6," I would give this 5 stars but the fact that I still don't have the ability to use music in my stories is annoying, I've uninstalled it several times and reinstalled it but still nothing. Also, the thing is that the feature is available in my country. Please fix it. But overall its an amazing app.",,
Instagram,817,PRIYANKA KAITH,19-Sep-20,3,9, It was good but somehow it is restricting me to post photos it is so irritating. I mean if we can't post then whats the fun of using instagram. Instagram always reports just because i post pics on it. Some people are too active on social media. What's wrong in it to post pic everyday. Why instagram ...Full ReviewIt was good but somehow it is restricting me to post photos it is so irritating. I mean if we can't post then whats the fun of using instagram. Instagram always reports just because i post pics on it. Some people are too active on social media. What's wrong in it to post pic everyday. Why instagram shows restricting msg to me. Please resolve the problem. Thankyou.,,
Instagram,818,Petter Lindberg,21-Sep-20,1,5," App has become horrible with this new feature of suggestions. Still not on the website so I am uninstalling this app. Will probably delete the profile as well. Found myself using the app less and less after the big updates. It's just 90% advertisements, 9% random celebrities and 1% friends. And I th...Full ReviewApp has become horrible with this new feature of suggestions. Still not on the website so I am uninstalling this app. Will probably delete the profile as well. Found myself using the app less and less after the big updates. It's just 90% advertisements, 9% random celebrities and 1% friends. And I thought every 4th post was an ad was bad. Now they come up with this.",,
Instagram,819,Rae'Annic White,19-Sep-20,4,0," I just LOVE this app..but theres a problem. Everytime i follow someone or like posts, it says ""You are restricted to do certain activity. Tell us if we made a mistake."" And when i tell them it still pops up! Please fix this problem.",,
Instagram,820,Sunny Badhan,12-Sep-20,3,3," When you share a video while chatting, it does not open during that chat nor does that video play. There comes only loading written. In this context, it is suggested to show the percentage of videos that have been downloaded instead of loading.",,
Instagram,821,Sorcha Clancy,20-Sep-20,2,16, I cannot stress enough how much I HATE the latest update. I updated because yesterday I tried to add several posts to my story and every time I clicked next or done it would crash. So I updated it this afternoon and I go to scroll through some older posts and thought I must have clicked something be...Full ReviewI cannot stress enough how much I HATE the latest update. I updated because yesterday I tried to add several posts to my story and every time I clicked next or done it would crash. So I updated it this afternoon and I go to scroll through some older posts and thought I must have clicked something because instead of my friends posts I saw random posts from accounts I've never heard of and have no interest in. Turns out now you have to click 'see older posts' to actually see your feed like before.,,
Instagram,822,Clarice Aragon,16-Sep-20,4,45," IG would be better if the DM feature had an option to search messages by keywords when needing to find information. I also think it would be nice if we could add music to our videos we post on our page feed, similar to our story and we can tag the creators/artist but it would not get flagged for cop...Full ReviewIG would be better if the DM feature had an option to search messages by keywords when needing to find information. I also think it would be nice if we could add music to our videos we post on our page feed, similar to our story and we can tag the creators/artist but it would not get flagged for copyright then. It would just allow us to show more of who we are personally by adding music we enjoy and want to just share with others.",,
Instagram,823,Aaron Bolante,22-Sep-20,3,4," This is getting sick. Instagram has still that problem whenever there is an update available for it. What the problem is I wanted to share my instagram story to my facebook story, but it doesn't allow me to do so. I did everything, like I matched my birthday from facebook to my birthday on instagram...Full ReviewThis is getting sick. Instagram has still that problem whenever there is an update available for it. What the problem is I wanted to share my instagram story to my facebook story, but it doesn't allow me to do so. I did everything, like I matched my birthday from facebook to my birthday on instagram, but really didn't fix the problem.",,
Instagram,824,sara,25-Sep-20,1,66," again for the third time, im here to complain on your story service. please i thought its going to get better after the recent update but it didnt! ive tried to share my spotify song on my story and it gives me blank screen! i also tried to share videos and pictures from my gallery but also give me ...Full Reviewagain for the third time, im here to complain on your story service. please i thought its going to get better after the recent update but it didnt! ive tried to share my spotify song on my story and it gives me blank screen! i also tried to share videos and pictures from my gallery but also give me black screen. fix this already!",,
Instagram,825,Judy Peter,22-Sep-20,3,1, I don't like the feed refresh time. It refreshes everything sometimes before we check what we want. Also IGTV uploads from PC should. provide edit option. The IGTV thumbnail and post them mail should both be one size. I hate the IGTV thumbnail size which doesn't show properly on the preview.,,
Instagram,826,Fiona Cobun,23-Sep-20,1,63, I'm really not thrilled. Out of no where all of the accounts I was following were blocked and years of conversations were deleted along with new messages. Then for some reason now the app is unfollowing people I follow and bring back deleted conversations from years ago. Reporting the bug is doing n...Full ReviewI'm really not thrilled. Out of no where all of the accounts I was following were blocked and years of conversations were deleted along with new messages. Then for some reason now the app is unfollowing people I follow and bring back deleted conversations from years ago. Reporting the bug is doing nothing. I'm really not happy.,,
Instagram,827,Lana aesthetics,22-Sep-20,4,2," I've been usine instagram for a long time and it's a really good app, but today i was trying to post a picture and i wasn't allowed to do so, i got a notification saying that i can't post anything because I've been using apps to boost my likes and followers and I've never tried one before, I'll be a...Full ReviewI've been usine instagram for a long time and it's a really good app, but today i was trying to post a picture and i wasn't allowed to do so, i got a notification saying that i can't post anything because I've been using apps to boost my likes and followers and I've never tried one before, I'll be able to post on 29th of this month and i am soo annoyed and mad 😑�",,
Instagram,828,Kabhilesh Manivannan,24-Sep-20,4,12, The message which I am getting from my friends and other people I am receiving when I login Instagram....... The story mention also not working for me only for 2 people it is working for me but for rest of them if I mention also it is not showing in message area that you mentioned this person in you...Full ReviewThe message which I am getting from my friends and other people I am receiving when I login Instagram....... The story mention also not working for me only for 2 people it is working for me but for rest of them if I mention also it is not showing in message area that you mentioned this person in your story..... So please ensure this you should fix this problem for me...... Thank you,,
Instagram,829,Badtrip,26-Sep-20,1,21," Are you serious? You can't even manage to fix Facebook's bugs and you also bought Instagram? This is ridiculous, first of all the story upload is buggy and it won't ever finish, secondly, it's so heavy that sometimes it takes a billion years to load up images, even with mobile data on. This is hilar...Full ReviewAre you serious? You can't even manage to fix Facebook's bugs and you also bought Instagram? This is ridiculous, first of all the story upload is buggy and it won't ever finish, secondly, it's so heavy that sometimes it takes a billion years to load up images, even with mobile data on. This is hilarious...",,
Instagram,830,Swati Adhikari,24-Sep-20,2,20," Hello, I have been facing some problems with my Instagram account lately and I would like if the system could look into the matter. For past three months instagram has been blocking me and restricting my actions. Now it is becoming frequent. It is becoming hard for me to change my user ID and passwo...Full ReviewHello, I have been facing some problems with my Instagram account lately and I would like if the system could look into the matter. For past three months instagram has been blocking me and restricting my actions. Now it is becoming frequent. It is becoming hard for me to change my user ID and password every single day. I would be highly obliged if the system could look into it as soon as possible. Thank you",,
Instagram,831,navya agarwal,28-Sep-20,1,1, It a good app.. but from past few weeks i can't do anything on my Instagram its just restricting me from doing everything...its showing i have shared my password to gain followers and its nothing like that reported about this many times but nothing happened its happening for the 4th time now....and ...Full ReviewIt a good app.. but from past few weeks i can't do anything on my Instagram its just restricting me from doing everything...its showing i have shared my password to gain followers and its nothing like that reported about this many times but nothing happened its happening for the 4th time now....and now it's too much 😡😡i just can't take it anymore now...do something pl,,
Instagram,832,lwsx.00,28-Sep-20,3,4," it's a great app but recently I've been having trouble posting on my story. I press post and it would say ""posting"" but never actually posts. it's been about an hour and I come back to instagram to check up on it and it still haven't posted. it's not my wifi issue and I also uninstalled Instagram an...Full Reviewit's a great app but recently I've been having trouble posting on my story. I press post and it would say ""posting"" but never actually posts. it's been about an hour and I come back to instagram to check up on it and it still haven't posted. it's not my wifi issue and I also uninstalled Instagram and reinstalled it but still doesn't work.",,
Instagram,833,sᴄʀ,28-Sep-20,2,2," Hello instagram, 1. Please increase security system of accounts, accounts are still hackable!!!😣 2. Reports are not checking properly and violator accounts are not getting closed anymore!!! 😑 3. Please update android I mean the whole system as like as what you do for iOS. e.g. : adding photos in L...Full ReviewHello instagram, 1. Please increase security system of accounts, accounts are still hackable!!!😣 2. Reports are not checking properly and violator accounts are not getting closed anymore!!! 😑 3. Please update android I mean the whole system as like as what you do for iOS. e.g. : adding photos in Lives + several story fonts specially for Persian Lang",,
Instagram,834,Rynae Morris,28-Sep-20,1,1," I don't know a single person who actually uses instagram to shop, so why is there now an intrusive tab solely for shopping where the notifications should be?? Also, I spend half my day on the explore page and reels always play at the worst quality (not to mention they suck in general) so why???? Why...Full ReviewI don't know a single person who actually uses instagram to shop, so why is there now an intrusive tab solely for shopping where the notifications should be?? Also, I spend half my day on the explore page and reels always play at the worst quality (not to mention they suck in general) so why???? Why replace the explore page with reels?? If I wasn't considering uninstalling before just because I never post, I definitely am now because of this stupid update.",,
Instagram,835,abhinav kumar,24-Sep-20,1,12," I cannot reply my insta direct messages from notification now, i was able to do it before the update but after updating the app i can't reply from notification everytime i have to open the app to reply. This is really irritating. Instagram should provide features like before they updating it at it's...Full ReviewI cannot reply my insta direct messages from notification now, i was able to do it before the update but after updating the app i can't reply from notification everytime i have to open the app to reply. This is really irritating. Instagram should provide features like before they updating it at it's worse, Facebook needs to do their job properly",,
Instagram,836,MistakLawr,28-Sep-20,5,0," So basically my insta kept crashing and things like that, after that It logged me out I can't connect anymore,the account isnt online, no one hacked it, please solve this problem with my account, my username is mistakgun if the insta team would actually give me my account back somehow, the app is fi...Full ReviewSo basically my insta kept crashing and things like that, after that It logged me out I can't connect anymore,the account isnt online, no one hacked it, please solve this problem with my account, my username is mistakgun if the insta team would actually give me my account back somehow, the app is fine but I need this problem fixed",,
Instagram,837,Tabbu,28-Sep-20,5,0, The app is awesome but the only problem I saw is that after being offline it shows that you are online for at least 5 minutes. If our online status can be updated fast it would be very helpful. Please take this problem in consideration.,,
Instagram,838,Aanchal Jain,25-Sep-20,2,7," The theme of the app is absurd. Sone features are in dark, while others in light, despite me setting the app into dark mode. There are updates almost everyday, and even after that, the updates are delivered to some users and others aren't able to see any updates despite having the same operating sys...Full ReviewThe theme of the app is absurd. Sone features are in dark, while others in light, despite me setting the app into dark mode. There are updates almost everyday, and even after that, the updates are delivered to some users and others aren't able to see any updates despite having the same operating system with same version.",,
Instagram,839,Bara Marhendra,29-Sep-20,3,1, Whats wrong with the explore setup. I used to like it but now it only shows one reel after update. Please fix this as soon as possible so that I can change the star in this review.,,
Instagram,840,the_happiest !,30-Sep-20,2,0, It was comfortable using Instagram before. Now after the update it's so annoying. The igtv and other videos stops playing suddenly. The story settings couldn't be changed even after trying so many times.,,
Instagram,841,Caleb Hill,3-Oct-20,2,0," App experience is poor since update. The search/explore feature ""snaps"" to the next phone when you swipe up or down and makes it VERY DIFFICULT to read comments, tags, or to leave a comment. Please undo this or make it easy to turn off!",,
Instagram,842,Preshus Cook,30-Sep-20,1,0," Instagram has temporarily deactivated my account due to ""suspicious activity"", my issue is not with the app or the circumstance itself, what i find is poor is that i xant seem to find a resolution in their help centre and cant find out how to contact or request support.",,
Instagram,843,James Butler,4-Oct-20,3,0, Too much advertising!!! Keeps changing functionality- now I can no longer see my own posts unless I go to my profile. Help menu doesn't allow to send message that will be answered- o ly suggested answers. Being generous rating app at 3.,,
Instagram,844,Cristian Alèjandr,29-Sep-20,2,1, My instagram stories is no longer recording more than 15 seconds. It used to be able to record far longer than that. I have the latest update of the Instagram app as well as the latest update of Oxygen OS. This very frustrating because there's no way to get a hold to instagram for help.,,
Instagram,845,Arjun Harikumar,29-Sep-20,2,0," the recent update is too bad. i could drag the message from notification bar and send replies earlier, after the new update when reply is send as same it's not going. have to open the inbox everytime to give a reply. doesn't even deserve 2 stars",,
Instagram,846,Matthew Hope,4-Oct-20,4,0," There is a bug when you try to include alt text for an image on Android. The app completely freaks out and opens and closes the keyboard. Apart from that, great!",,
Instagram,847,Jeci,23-Sep-20,1,0," I would give it 0 stars but it cant. bugs and it cant load pictures in my gallery, it even rn dont want to let me in app. whenever I try to log in it says error. I updated and even reinstalled the whole app and it still dont want me to go into my acc. Also just to add but my phone is sometimes resta...Full ReviewI would give it 0 stars but it cant. bugs and it cant load pictures in my gallery, it even rn dont want to let me in app. whenever I try to log in it says error. I updated and even reinstalled the whole app and it still dont want me to go into my acc. Also just to add but my phone is sometimes restarting itself when I try to go into instagram and its reacting like that ONLY on instagram for some reason.",,
Instagram,848,noosh 48 hk,12-Sep-20,3,5, instagram had removed one of my accounts without any notice and when I've sent an explaination to them," I recieved nothing back . Another problem is when you report an account, it gives you some options but if the option is not included you have no way to report the problem.",
Instagram,849,Nikita Maheshwari,23-Sep-20,1,18," It changes its features as per their whims and fancies. Has blocked my feature wherein in my friends can reshare my story. Terrible. This is not the first time, the only way they can reshare my story is by me going public. Which am not very comfortable with. Instagram messes up every now and then do...Full ReviewIt changes its features as per their whims and fancies. Has blocked my feature wherein in my friends can reshare my story. Terrible. This is not the first time, the only way they can reshare my story is by me going public. Which am not very comfortable with. Instagram messes up every now and then doesn't even respond to our help Queries. Horrible.",,
Instagram,850,Dhruv Ajmera,21-Sep-20,2,2, It takes too much mobile data and I can't turn off the video autoplay ...when a video ends...it automatically switches to the next video and why I am seeing reels in explore tab when there is a dedicated reels section now?...and yess too much sponsored adds now..like every 3-4posts there is an add�,,
Instagram,851,Anindya Laksmitara,26-Sep-20,4,4," Please make links available to click on captions/comments and make swipe up available for everyone because it will help a lot of people in promoting!! And I have been having issues with the dark theme on Samsung too, sometimes it became white and made the writing unreadable. Also I can't open my set...Full ReviewPlease make links available to click on captions/comments and make swipe up available for everyone because it will help a lot of people in promoting!! And I have been having issues with the dark theme on Samsung too, sometimes it became white and made the writing unreadable. Also I can't open my settings in dark mode..",,
